,glk,agp,yihX,pgm,ptsG,malx,crr,galM,yihR,yeaD,pgi,ascF,chbF,ascB,bglA,bglB,yggF,glpX,fbp,pfkB,pfkA,fbaB,fbaA,tpiA,gapA,pgk,gpmA,ytjc,gpmM,eno,pykF,pykA,ppsA
178,1.5452041739604405e-05,3.072698546442139e-05,1.562980587717747e-05,7.707779152177164e-06,1.5830300132116262e-05,9.694957484204507e-07,6.161537588351004e-05,7.674285455162212e-06,4.886762312691857e-07,1.930392172367526e-06,3.1149997226595655e-05,9.760882839762845e-07,2.383084397572449e-07,3.900406323644325e-06,9.613665908347482e-07,2.3777658066411484e-07,4.824053964929161e-07,3.904559615010333e-06,7.72048666640823e-06,3.7644940588791575e-06,3.083327701723411e-05,0.00012399541753370342,3.033890435021213e-05,7.78398928292962e-06,3.066242167586454e-05,6.237119861174523e-05,6.191416028524545e-05,3.841502896250495e-06,3.866009514934565e-06,3.087672109845353e-05,6.176838459633039e-05,1.5412949821268746e-05,1.5415680587830085e-05
179,1.5433095500886455e-05,3.074746644442284e-05,3.119990927625363e-05,1.5326711783548695e-05,3.145611917555965e-05,1.937792155089981e-06,6.08898803715023e-05,7.69606926958062e-06,9.772000028994937e-07,3.882179130146463e-06,3.097120336111655e-05,3.886559643931273e-06,4.85413556247343e-07,3.862310814183052e-06,7.668970808991736e-06,4.843615822509875e-07,9.643058071441614e-07,3.941685419004901e-06,7.707993150381629e-06,7.57772005801611e-06,3.146464572667028e-05,0.00012479287252322336,6.140313156298958e-05,7.798915240756017e-06,6.145730213201428e-05,6.098325241715688e-05,6.130611766920837e-05,7.780480841267146e-06,3.902319900094711e-06,6.141051933664977e-05,6.104270150736082e-05,1.5334758320655675e-05,1.536562560496263e-05
180,1.5369871918699616e-05,3.084881195750161e-05,3.146997079404048e-05,1.4977189098573255e-05,3.1741698477190264e-05,1.9361711486696275e-06,6.121395077382484e-05,7.7660521784518e-06,9.792822255536537e-07,7.878338428478816e-06,6.298622403368094e-05,1.9534906986358066e-06,4.88833250482201e-07,3.8544042180337955e-06,3.860192298294006e-06,9.698585499716822e-07,9.785885213330862e-07,3.967098621139574e-06,1.5702587224415266e-05,7.673697011573392e-06,3.170466513246316e-05,0.00025116235405426744,3.066757043026918e-05,7.854813216071219e-06,6.192955094909827e-05,6.215782990738945e-05,6.18639216719062e-05,7.763465252217579e-06,3.902201241378545e-06,0.00012397001082667776,6.183759133449252e-05,1.542473225733341e-05,1.529968448753505e-05
181,1.530740315067797e-05,3.087282291141013e-05,1.5643873886024663e-05,7.782389196193236e-06,3.173865617115916e-05,3.932968921268824e-06,0.00012427498875074226,7.656424004425704e-06,4.860592672916412e-07,7.815197402566063e-06,6.334895822275812e-05,1.9559444721563226e-06,4.888620104945856e-07,7.825991733910924e-06,1.9434660948780942e-06,9.568809360051673e-07,1.948019266464772e-06,7.934674533004416e-06,1.5310135458272587e-05,7.5541786288385495e-06,3.186929660331686e-05,0.00012525262402837285,3.0437796570275304e-05,1.560765971037967e-05,6.200668464066452e-05,6.214053401170057e-05,6.188441311940081e-05,7.729060241400855e-06,3.926370876886005e-06,6.174629888444518e-05,6.169383108318307e-05,1.545192938198561e-05,1.535891313467514e-05
182,1.534932173032789e-05,3.1020910950745146e-05,3.126171952785809e-05,3.859079904918224e-06,1.5783593264357553e-05,3.884094034262976e-06,0.0001247788495582664,1.5495882588472006e-05,9.771392840731893e-07,7.830757763913754e-06,6.241466980396823e-05,1.9381944156577796e-06,9.792925830717091e-07,7.785594845211432e-06,1.9394940057769096e-06,9.707898915739264e-07,1.9530103833161024e-06,7.937092897538937e-06,1.5599975262424385e-05,3.7909393969650274e-06,3.277496830439858e-05,0.000253593732277801,3.100819986082162e-05,1.5802134101793647e-05,6.187152848312649e-05,6.167552273429223e-05,6.160861507072093e-05,7.630065320901088e-06,7.80808687544031e-06,6.184331436741629e-05,6.148883563034933e-05,1.5588265051032877e-05,1.5467023258302954e-05
183,3.1081236546555987e-05,3.100871230398037e-05,6.366363959853389e-05,1.564054438229384e-05,6.441026129831078e-05,1.5617237042007865e-05,0.0002508286945258148,3.131042383926422e-05,3.91039457844858e-06,1.573509981286096e-05,6.341909741994686e-05,3.897522259785702e-06,3.925109678584771e-06,1.5620024653659352e-05,7.81153030945128e-06,1.9379522806630604e-06,7.89907737846598e-06,1.6146565355668176e-05,3.1170698348833834e-05,1.5456669540317447e-05,6.495378749423207e-05,0.00025301019756395816,6.164629772709802e-05,3.170590167539383e-05,0.0001249393829384498,0.00012483668381651792,0.000124712632968414,1.544572034036649e-05,1.592491842409932e-05,0.0001238532888806798,0.00012440929490130202,3.138668276019863e-05,3.0779942932327574e-05
184,0.00024875790474447845,6.123353880541202e-05,0.0002533176206257934,0.0001272894933729435,0.0009911204373533905,0.0002518986009304803,0.0004995861053331267,6.225964859408194e-05,6.294518411313784e-05,0.0001270909026319763,0.00025206117123739323,6.281167754990478e-05,1.539785782102236e-05,0.00012423663047045065,1.538591284060502e-05,3.123837663584467e-05,6.26512801579437e-05,6.355637378159305e-05,6.175572823142512e-05,3.06809936882516e-05,0.000255577867793874,0.0005053287917517236,0.00012362875521005392,6.248402239325295e-05,0.000249420484484536,0.00025079735896724864,0.00012481250732177625,6.157457791390262e-05,3.100545330983135e-05,0.0002486858912843734,0.00012346770217253587,6.19069574589807e-05,6.150956877614632e-05
185,1.54393402912589e-05,3.101434973768953e-05,1.561827975700891e-05,7.850089626171191e-06,3.1998761381883763e-05,7.864009000269346e-06,0.00012438273450593597,7.799956694806742e-06,2.434208132240577e-07,3.948403158905364e-06,6.38992821006156e-05,9.73787528212725e-07,1.2190107333908087e-07,7.945922770660404e-06,9.69006245650675e-07,2.4456272667902206e-07,4.912939696163887e-07,4.027059945483893e-06,1.5481978365649417e-05,7.696639077676257e-06,3.164641370524662e-05,0.00012552075754734094,3.1002256139023226e-05,7.880380178258357e-06,6.293636360741105e-05,6.331835427324692e-05,0.0001240547747708621,3.906790285257814e-06,3.931978508229219e-06,6.303612396115437e-05,6.233558636565978e-05,1.5464651409669074e-05,1.5744911464269156e-05
186,1.5602801048959858e-05,1.548459853110551e-05,1.59302564847192e-05,7.81182464634862e-06,3.164407081472712e-05,7.776048680310742e-06,0.00012563514756664431,7.764040050234053e-06,9.795476715198679e-07,7.820525500094582e-06,6.308864901056423e-05,9.762289542828466e-07,4.84513371712225e-07,7.793225789767989e-06,1.957086481156683e-06,9.723736826403764e-07,9.724379622304034e-07,3.965090373035123e-06,1.580489203099595e-05,3.7643298235347272e-06,3.122681493706493e-05,0.0001261292642619264,3.0751206509156005e-05,7.840806456706453e-06,3.0832950908133585e-05,6.246519050293071e-05,6.19056479442354e-05,3.838801951996771e-06,3.905447599597727e-06,6.211158135289042e-05,6.2053552419141e-05,7.709674771595941e-06,1.5705099381926096e-05
187,3.103902299840777e-05,3.1026878758923116e-05,6.225927819199029e-05,1.5528295659199777e-05,0.00012702110804243194,1.5664673461133277e-05,0.00012441998644436178,1.5796651013533577e-05,7.839267238826722e-06,7.758145259070859e-06,6.224808485728724e-05,3.931539271014122e-06,4.812788084049651e-07,1.5638559425392073e-05,3.872733960460631e-06,1.9584932448416776e-06,1.9568135282440217e-06,1.60616790114214e-05,1.5540515544432987e-05,7.597838421123379e-06,6.5175375180095e-05,0.0002512309327827536,6.176679220134892e-05,7.725709337916653e-06,6.19139556479339e-05,6.145571775676909e-05,6.154767907259687e-05,7.74311306136326e-06,7.822257525981882e-06,3.1120421591839286e-05,0.000124779097008695,1.566285110061163e-05,1.552681760227193e-05
188,1.531189653714069e-05,1.5234519804657314e-05,1.5649769465948896e-05,1.5590872285971025e-05,3.17303909638755e-05,3.922552195709684e-06,0.0001243062097949406,7.752895535543604e-06,9.952745053156544e-07,3.8579601813343904e-06,6.262564964507564e-05,3.882890050010618e-06,2.4375299717492254e-07,3.840885877863623e-06,9.659320151921853e-07,4.85408101383312e-07,9.827327943527736e-07,3.974482288514376e-06,7.796559592995143e-06,3.773336001542855e-06,3.1457221258212924e-05,0.00012537290237159236,3.090099889459024e-05,7.863307247815271e-06,3.1059465587768346e-05,6.206524412731645e-05,6.17403399531611e-05,3.820718681206683e-06,3.913202803125711e-06,3.103926921457078e-05,6.166333377415545e-05,7.763254845726966e-06,1.5376894116121683e-05
189,7.677674956809693e-06,1.548721913999763e-05,3.212575763553123e-05,1.5689347946783312e-05,6.346157898092395e-05,7.882610039938351e-06,0.0001251217910192498,7.780089969170374e-06,1.998846749805532e-06,7.925118455079627e-06,3.1569815888739486e-05,8.042574944535371e-06,4.947393926159817e-07,7.890732483480653e-06,1.9496282830869066e-06,4.872086397054676e-07,1.9563026523772305e-06,8.132625410995583e-06,7.859778642321656e-06,3.791240122884027e-06,3.2391283390895395e-05,0.00012621683952233103,3.084416288722896e-05,3.908355612921795e-06,3.119458866472035e-05,6.243563258311517e-05,6.19155518369012e-05,3.876891101140098e-06,3.9176260920028865e-06,3.107583346113335e-05,3.079864720355454e-05,7.777405825592248e-06,1.559791296763271e-05
190,1.5550771231819176e-05,3.1228734708543786e-05,1.5924434191534176e-05,1.594748313296021e-05,6.360844932682082e-05,7.93825250501896e-06,0.0001254760426232714,7.819527820499717e-06,9.885798314218704e-07,6.240175726531332e-05,6.294713977001874e-05,3.97271714943575e-06,4.884724400108809e-07,7.83797183510321e-06,1.9488667653653555e-06,9.678635406006355e-07,1.9689844914825194e-06,8.008372807236611e-06,1.554117302077553e-05,3.824837685161622e-06,3.20875762325346e-05,0.0001263549982837722,3.133079664509486e-05,7.856054278470596e-06,3.118817626540233e-05,6.269092665414531e-05,6.215170800681082e-05,7.805305359310343e-06,7.800755924640053e-06,3.1219529136599114e-05,6.211827417275503e-05,1.5506508580435314e-05,1.5563605503214114e-05
